model,run,step,node_or_outcome,value
voter,24,18,tracked_state_1,10
voter,24,19,tracked_state_1,10
voter,24,20,tracked_state_1,10
voter,24,21,tracked_state_1,10
voter,24,22,tracked_state_1,10
voter,24,23,tracked_state_1,10
voter,24,24,tracked_state_1,10
voter,24,25,tracked_state_1,10
voter,24,26,tracked_state_1,9
voter,24,27,tracked_state_1,9
voter,24,28,tracked_state_1,9
voter,24,29,tracked_state_1,9
voter,24,30,tracked_state_1,9
voter,24,31,tracked_state_1,9
voter,24,32,tracked_state_1,9
voter,24,33,tracked_state_1,9
voter,24,34,tracked_state_1,9
voter,24,35,tracked_state_1,9
voter,24,36,tracked_state_1,9
voter,24,37,tracked_state_1,9
voter,24,38,tracked_state_1,8
voter,24,39,tracked_state_1,8
voter,24,40,tracked_state_1,8
voter,24,41,tracked_state_1,8
voter,24,42,tracked_state_1,8
voter,24,43,tracked_state_1,8
voter,24,44,tracked_state_1,7
voter,24,45,tracked_state_1,7
voter,24,46,tracked_state_1,7
voter,24,47,tracked_state_1,7
voter,24,48,tracked_state_1,7
voter,24,49,tracked_state_1,7
voter,24,50,tracked_state_1,7
voter,24,51,tracked_state_1,7
voter,24,52,tracked_state_1,7
voter,24,53,tracked_state_1,7
voter,24,54,tracked_state_1,7
voter,24,55,tracked_state_1,7
voter,24,56,tracked_state_1,7
voter,24,57,tracked_state_1,7
voter,24,58,tracked_state_1,8
voter,24,59,tracked_state_1,7
voter,24,60,tracked_state_1,7
voter,24,61,tracked_state_1,7
voter,24,62,tracked_state_1,7
voter,24,63,tracked_state_1,7
voter,24,64,tracked_state_1,7
voter,24,65,tracked_state_1,7
voter,24,66,tracked_state_1,7
voter,24,67,tracked_state_1,7
voter,24,68,tracked_state_1,7
voter,24,69,tracked_state_1,7
voter,24,70,tracked_state_1,7
voter,24,71,tracked_state_1,7
voter,24,72,tracked_state_1,7
voter,24,73,tracked_state_1,7
voter,24,74,tracked_state_1,6
voter,24,75,tracked_state_1,6
voter,24,76,tracked_state_1,6
voter,24,77,tracked_state_1,6
voter,24,78,tracked_state_1,6
voter,24,79,tracked_state_1,6
voter,24,80,tracked_state_1,6
voter,24,81,tracked_state_1,6
voter,24,82,tracked_state_1,6
voter,24,83,tracked_state_1,6
voter,24,84,tracked_state_1,6
voter,24,85,tracked_state_1,6
voter,24,86,tracked_state_1,6
voter,24,87,tracked_state_1,6
voter,24,88,tracked_state_1,6
voter,24,89,tracked_state_1,6
voter,24,90,tracked_state_1,6
voter,24,91,tracked_state_1,6
voter,24,92,tracked_state_1,6
voter,24,93,tracked_state_1,7
voter,24,94,tracked_state_1,7
voter,24,95,tracked_state_1,7
voter,24,96,tracked_state_1,7
voter,24,97,tracked_state_1,7
voter,24,98,tracked_state_1,7
voter,24,99,tracked_state_1,7
voter,24,100,tracked_state_1,7
voter,25,0,tracked_state_1,10
voter,25,1,tracked_state_1,11
voter,25,2,tracked_state_1,11
voter,25,3,tracked_state_1,11
voter,25,4,tracked_state_1,11
voter,25,5,tracked_state_1,11
voter,25,6,tracked_state_1,11
voter,25,7,tracked_state_1,11
voter,25,8,tracked_state_1,11
voter,25,9,tracked_state_1,11
voter,25,10,tracked_state_1,11
voter,25,11,tracked_state_1,11
voter,25,12,tracked_state_1,11
voter,25,13,tracked_state_1,11
voter,25,14,tracked_state_1,11
voter,25,15,tracked_state_1,11
voter,25,16,tracked_state_1,11
voter,25,17,tracked_state_1,11
voter,25,18,tracked_state_1,11
voter,25,19,tracked_state_1,11
voter,25,20,tracked_state_1,11
voter,25,21,tracked_state_1,11
voter,25,22,tracked_state_1,11
voter,25,23,tracked_state_1,11
voter,25,24,tracked_state_1,11
voter,25,25,tracked_state_1,10
voter,25,26,tracked_state_1,10
voter,25,27,tracked_state_1,10
voter,25,28,tracked_state_1,10
voter,25,29,tracked_state_1,10
voter,25,30,tracked_state_1,10
voter,25,31,tracked_state_1,10
voter,25,32,tracked_state_1,10
voter,25,33,tracked_state_1,10
voter,25,34,tracked_state_1,10
voter,25,35,tracked_state_1,10
voter,25,36,tracked_state_1,10
voter,25,37,tracked_state_1,10
voter,25,38,tracked_state_1,10
voter,25,39,tracked_state_1,10
voter,25,40,tracked_state_1,10
voter,25,41,tracked_state_1,10
voter,25,42,tracked_state_1,10
voter,25,43,tracked_state_1,11
voter,25,44,tracked_state_1,10
voter,25,45,tracked_state_1,10
voter,25,46,tracked_state_1,10
voter,25,47,tracked_state_1,10
voter,25,48,tracked_state_1,9
voter,25,49,tracked_state_1,9
voter,25,50,tracked_state_1,9
voter,25,51,tracked_state_1,9
voter,25,52,tracked_state_1,9
voter,25,53,tracked_state_1,9
voter,25,54,tracked_state_1,9
voter,25,55,tracked_state_1,9
voter,25,56,tracked_state_1,9
voter,25,57,tracked_state_1,9
voter,25,58,tracked_state_1,9
voter,25,59,tracked_state_1,9
voter,25,60,tracked_state_1,9
voter,25,61,tracked_state_1,9
voter,25,62,tracked_state_1,10
voter,25,63,tracked_state_1,10
voter,25,64,tracked_state_1,10
voter,25,65,tracked_state_1,10
voter,25,66,tracked_state_1,10
voter,25,67,tracked_state_1,10
voter,25,68,tracked_state_1,10
voter,25,69,tracked_state_1,10
voter,25,70,tracked_state_1,10
voter,25,71,tracked_state_1,10
voter,25,72,tracked_state_1,10
voter,25,73,tracked_state_1,10
voter,25,74,tracked_state_1,10
voter,25,75,tracked_state_1,10
voter,25,76,tracked_state_1,10
voter,25,77,tracked_state_1,10
voter,25,78,tracked_state_1,10
voter,25,79,tracked_state_1,10
voter,25,80,tracked_state_1,10
voter,25,81,tracked_state_1,10
voter,25,82,tracked_state_1,10
voter,25,83,tracked_state_1,11
voter,25,84,tracked_state_1,11
voter,25,85,tracked_state_1,11
voter,25,86,tracked_state_1,11
voter,25,87,tracked_state_1,12
voter,25,88,tracked_state_1,12
voter,25,89,tracked_state_1,12
voter,25,90,tracked_state_1,12
voter,25,91,tracked_state_1,13
voter,25,92,tracked_state_1,13
voter,25,93,tracked_state_1,13
voter,25,94,tracked_state_1,13
voter,25,95,tracked_state_1,12
voter,25,96,tracked_state_1,12
voter,25,97,tracked_state_1,12
voter,25,98,tracked_state_1,12
voter,25,99,tracked_state_1,12
voter,25,100,tracked_state_1,12
voter,26,0,tracked_state_1,10
voter,26,1,tracked_state_1,10
voter,26,2,tracked_state_1,10
voter,26,3,tracked_state_1,10
voter,26,4,tracked_state_1,9
voter,26,5,tracked_state_1,9
voter,26,6,tracked_state_1,9
voter,26,7,tracked_state_1,9
voter,26,8,tracked_state_1,9
voter,26,9,tracked_state_1,9
voter,26,10,tracked_state_1,9
voter,26,11,tracked_state_1,9
voter,26,12,tracked_state_1,9
voter,26,13,tracked_state_1,9
voter,26,14,tracked_state_1,10
voter,26,15,tracked_state_1,10
voter,26,16,tracked_state_1,10
voter,26,17,tracked_state_1,10
voter,26,18,tracked_state_1,10
voter,26,19,tracked_state_1,10
voter,26,20,tracked_state_1,10
voter,26,21,tracked_state_1,10
voter,26,22,tracked_state_1,10
voter,26,23,tracked_state_1,10
voter,26,24,tracked_state_1,10
voter,26,25,tracked_state_1,10
voter,26,26,tracked_state_1,10
voter,26,27,tracked_state_1,10
voter,26,28,tracked_state_1,10
voter,26,29,tracked_state_1,10
voter,26,30,tracked_state_1,10
voter,26,31,tracked_state_1,10
voter,26,32,tracked_state_1,10
voter,26,33,tracked_state_1,10
voter,26,34,tracked_state_1,10
voter,26,35,tracked_state_1,10
voter,26,36,tracked_state_1,10
voter,26,37,tracked_state_1,10
voter,26,38,tracked_state_1,10
voter,26,39,tracked_state_1,10
voter,26,40,tracked_state_1,10
voter,26,41,tracked_state_1,10
voter,26,42,tracked_state_1,10
voter,26,43,tracked_state_1,10
voter,26,44,tracked_state_1,10
voter,26,45,tracked_state_1,9
voter,26,46,tracked_state_1,9
voter,26,47,tracked_state_1,9
voter,26,48,tracked_state_1,9
voter,26,49,tracked_state_1,10
voter,26,50,tracked_state_1,9
voter,26,51,tracked_state_1,8
voter,26,52,tracked_state_1,7
voter,26,53,tracked_state_1,7
voter,26,54,tracked_state_1,7
voter,26,55,tracked_state_1,8
voter,26,56,tracked_state_1,8
voter,26,57,tracked_state_1,8
voter,26,58,tracked_state_1,8
voter,26,59,tracked_state_1,8
voter,26,60,tracked_state_1,8
voter,26,61,tracked_state_1,7
voter,26,62,tracked_state_1,7
voter,26,63,tracked_state_1,7
voter,26,64,tracked_state_1,7
voter,26,65,tracked_state_1,7
voter,26,66,tracked_state_1,8
voter,26,67,tracked_state_1,8
voter,26,68,tracked_state_1,7
voter,26,69,tracked_state_1,7
voter,26,70,tracked_state_1,7
voter,26,71,tracked_state_1,7
voter,26,72,tracked_state_1,7
voter,26,73,tracked_state_1,7
voter,26,74,tracked_state_1,6
voter,26,75,tracked_state_1,6
voter,26,76,tracked_state_1,6
voter,26,77,tracked_state_1,6
voter,26,78,tracked_state_1,6
voter,26,79,tracked_state_1,6
voter,26,80,tracked_state_1,6
voter,26,81,tracked_state_1,6
voter,26,82,tracked_state_1,6
voter,26,83,tracked_state_1,6
voter,26,84,tracked_state_1,6
voter,26,85,tracked_state_1,6
voter,26,86,tracked_state_1,6
voter,26,87,tracked_state_1,6
voter,26,88,tracked_state_1,5
voter,26,89,tracked_state_1,5
voter,26,90,tracked_state_1,5
voter,26,91,tracked_state_1,5
voter,26,92,tracked_state_1,5
voter,26,93,tracked_state_1,5
voter,26,94,tracked_state_1,5
voter,26,95,tracked_state_1,5
voter,26,96,tracked_state_1,5
voter,26,97,tracked_state_1,5
voter,26,98,tracked_state_1,5
voter,26,99,tracked_state_1,5
voter,26,100,tracked_state_1,5
voter,27,0,tracked_state_1,10
voter,27,1,tracked_state_1,10
voter,27,2,tracked_state_1,10
voter,27,3,tracked_state_1,10
voter,27,4,tracked_state_1,10
voter,27,5,tracked_state_1,10
voter,27,6,tracked_state_1,10
voter,27,7,tracked_state_1,10
voter,27,8,tracked_state_1,10
voter,27,9,tracked_state_1,10
voter,27,10,tracked_state_1,10
voter,27,11,tracked_state_1,10
voter,27,12,tracked_state_1,10
voter,27,13,tracked_state_1,10
voter,27,14,tracked_state_1,10
voter,27,15,tracked_state_1,10
voter,27,16,tracked_state_1,10
voter,27,17,tracked_state_1,10
voter,27,18,tracked_state_1,10
voter,27,19,tracked_state_1,10
voter,27,20,tracked_state_1,10
voter,27,21,tracked_state_1,10
voter,27,22,tracked_state_1,10
voter,27,23,tracked_state_1,9
voter,27,24,tracked_state_1,9
voter,27,25,tracked_state_1,9
voter,27,26,tracked_state_1,9
voter,27,27,tracked_state_1,9
voter,27,28,tracked_state_1,9
voter,27,29,tracked_state_1,9
voter,27,30,tracked_state_1,9
voter,27,31,tracked_state_1,9
voter,27,32,tracked_state_1,9
voter,27,33,tracked_state_1,9
voter,27,34,tracked_state_1,9
voter,27,35,tracked_state_1,9
voter,27,36,tracked_state_1,10
voter,27,37,tracked_state_1,10
voter,27,38,tracked_state_1,10
voter,27,39,tracked_state_1,10
voter,27,40,tracked_state_1,10
voter,27,41,tracked_state_1,10
voter,27,42,tracked_state_1,10
voter,27,43,tracked_state_1,10
voter,27,44,tracked_state_1,10
voter,27,45,tracked_state_1,10
voter,27,46,tracked_state_1,10
voter,27,47,tracked_state_1,9
voter,27,48,tracked_state_1,8
voter,27,49,tracked_state_1,8
voter,27,50,tracked_state_1,7
voter,27,51,tracked_state_1,7
voter,27,52,tracked_state_1,7
voter,27,53,tracked_state_1,8
voter,27,54,tracked_state_1,8
voter,27,55,tracked_state_1,8
voter,27,56,tracked_state_1,8
voter,27,57,tracked_state_1,8
voter,27,58,tracked_state_1,8
voter,27,59,tracked_state_1,8
voter,27,60,tracked_state_1,8
voter,27,61,tracked_state_1,8
voter,27,62,tracked_state_1,8
voter,27,63,tracked_state_1,8
voter,27,64,tracked_state_1,8
voter,27,65,tracked_state_1,8
voter,27,66,tracked_state_1,9
voter,27,67,tracked_state_1,9
voter,27,68,tracked_state_1,9
voter,27,69,tracked_state_1,10
voter,27,70,tracked_state_1,10
voter,27,71,tracked_state_1,10
voter,27,72,tracked_state_1,10
voter,27,73,tracked_state_1,10
voter,27,74,tracked_state_1,10
voter,27,75,tracked_state_1,10
voter,27,76,tracked_state_1,10
voter,27,77,tracked_state_1,10
voter,27,78,tracked_state_1,10
voter,27,79,tracked_state_1,10
voter,27,80,tracked_state_1,10
voter,27,81,tracked_state_1,10
voter,27,82,tracked_state_1,10
voter,27,83,tracked_state_1,10
voter,27,84,tracked_state_1,10
voter,27,85,tracked_state_1,10
voter,27,86,tracked_state_1,10
voter,27,87,tracked_state_1,10
voter,27,88,tracked_state_1,10
voter,27,89,tracked_state_1,10
voter,27,90,tracked_state_1,10
voter,27,91,tracked_state_1,10
voter,27,92,tracked_state_1,10
voter,27,93,tracked_state_1,10
voter,27,94,tracked_state_1,10
voter,27,95,tracked_state_1,10
voter,27,96,tracked_state_1,10
voter,27,97,tracked_state_1,10
voter,27,98,tracked_state_1,10
voter,27,99,tracked_state_1,10
voter,27,100,tracked_state_1,10
voter,28,0,tracked_state_1,10
voter,28,1,tracked_state_1,10
voter,28,2,tracked_state_1,10
voter,28,3,tracked_state_1,10
voter,28,4,tracked_state_1,10
voter,28,5,tracked_state_1,9
voter,28,6,tracked_state_1,9
voter,28,7,tracked_state_1,9
voter,28,8,tracked_state_1,9
voter,28,9,tracked_state_1,9
voter,28,10,tracked_state_1,9
voter,28,11,tracked_state_1,8
voter,28,12,tracked_state_1,8
voter,28,13,tracked_state_1,8
voter,28,14,tracked_state_1,8
voter,28,15,tracked_state_1,8
voter,28,16,tracked_state_1,8
voter,28,17,tracked_state_1,8
voter,28,18,tracked_state_1,8
voter,28,19,tracked_state_1,8
voter,28,20,tracked_state_1,8
voter,28,21,tracked_state_1,8
voter,28,22,tracked_state_1,8
voter,28,23,tracked_state_1,8
voter,28,24,tracked_state_1,8
voter,28,25,tracked_state_1,9
voter,28,26,tracked_state_1,9
voter,28,27,tracked_state_1,9
voter,28,28,tracked_state_1,9
voter,28,29,tracked_state_1,9
voter,28,30,tracked_state_1,9
voter,28,31,tracked_state_1,9
voter,28,32,tracked_state_1,9
voter,28,33,tracked_state_1,9
voter,28,34,tracked_state_1,9
voter,28,35,tracked_state_1,9
voter,28,36,tracked_state_1,9
voter,28,37,tracked_state_1,9
voter,28,38,tracked_state_1,9
voter,28,39,tracked_state_1,9
voter,28,40,tracked_state_1,9
voter,28,41,tracked_state_1,9
voter,28,42,tracked_state_1,9
voter,28,43,tracked_state_1,9
voter,28,44,tracked_state_1,9
voter,28,45,tracked_state_1,9
voter,28,46,tracked_state_1,9
voter,28,47,tracked_state_1,9
voter,28,48,tracked_state_1,9
voter,28,49,tracked_state_1,9
voter,28,50,tracked_state_1,9
voter,28,51,tracked_state_1,9
voter,28,52,tracked_state_1,9
voter,28,53,tracked_state_1,9
voter,28,54,tracked_state_1,9
voter,28,55,tracked_state_1,9
voter,28,56,tracked_state_1,10
voter,28,57,tracked_state_1,10
voter,28,58,tracked_state_1,10
voter,28,59,tracked_state_1,10
voter,28,60,tracked_state_1,10
voter,28,61,tracked_state_1,10
voter,28,62,tracked_state_1,10
voter,28,63,tracked_state_1,10
voter,28,64,tracked_state_1,11
voter,28,65,tracked_state_1,11
voter,28,66,tracked_state_1,11
voter,28,67,tracked_state_1,12
voter,28,68,tracked_state_1,12
voter,28,69,tracked_state_1,12
voter,28,70,tracked_state_1,12
voter,28,71,tracked_state_1,12
voter,28,72,tracked_state_1,12
voter,28,73,tracked_state_1,12
voter,28,74,tracked_state_1,12
voter,28,75,tracked_state_1,12
voter,28,76,tracked_state_1,12
voter,28,77,tracked_state_1,12
voter,28,78,tracked_state_1,12
voter,28,79,tracked_state_1,12
voter,28,80,tracked_state_1,12
voter,28,81,tracked_state_1,12
voter,28,82,tracked_state_1,12
voter,28,83,tracked_state_1,12
voter,28,84,tracked_state_1,12
voter,28,85,tracked_state_1,12
voter,28,86,tracked_state_1,12
voter,28,87,tracked_state_1,12
voter,28,88,tracked_state_1,12
voter,28,89,tracked_state_1,12
voter,28,90,tracked_state_1,12
voter,28,91,tracked_state_1,12
voter,28,92,tracked_state_1,12
voter,28,93,tracked_state_1,11
voter,28,94,tracked_state_1,11
voter,28,95,tracked_state_1,11
voter,28,96,tracked_state_1,11
voter,28,97,tracked_state_1,11
voter,28,98,tracked_state_1,12
voter,28,99,tracked_state_1,12
voter,28,100,tracked_state_1,12
voter,29,0,tracked_state_1,10
voter,29,1,tracked_state_1,10
voter,29,2,tracked_state_1,10
voter,29,3,tracked_state_1,10
voter,29,4,tracked_state_1,10
voter,29,5,tracked_state_1,10
voter,29,6,tracked_state_1,10
voter,29,7,tracked_state_1,10
voter,29,8,tracked_state_1,10
voter,29,9,tracked_state_1,10
voter,29,10,tracked_state_1,10
voter,29,11,tracked_state_1,10
voter,29,12,tracked_state_1,10
voter,29,13,tracked_state_1,10
voter,29,14,tracked_state_1,10
voter,29,15,tracked_state_1,10
voter,29,16,tracked_state_1,10
voter,29,17,tracked_state_1,10
voter,29,18,tracked_state_1,10
voter,29,19,tracked_state_1,10
voter,29,20,tracked_state_1,10
voter,29,21,tracked_state_1,10
voter,29,22,tracked_state_1,10
voter,29,23,tracked_state_1,10
voter,29,24,tracked_state_1,10
voter,29,25,tracked_state_1,10
voter,29,26,tracked_state_1,10
voter,29,27,tracked_state_1,10
voter,29,28,tracked_state_1,10
voter,29,29,tracked_state_1,10
voter,29,30,tracked_state_1,10
voter,29,31,tracked_state_1,10
voter,29,32,tracked_state_1,10
voter,29,33,tracked_state_1,10
voter,29,34,tracked_state_1,10
voter,29,35,tracked_state_1,10
voter,29,36,tracked_state_1,10
voter,29,37,tracked_state_1,10
voter,29,38,tracked_state_1,10
voter,29,39,tracked_state_1,9
voter,29,40,tracked_state_1,9
voter,29,41,tracked_state_1,9
voter,29,42,tracked_state_1,8
voter,29,43,tracked_state_1,8
voter,29,44,tracked_state_1,8
voter,29,45,tracked_state_1,8
voter,29,46,tracked_state_1,8
voter,29,47,tracked_state_1,8
voter,29,48,tracked_state_1,8
voter,29,49,tracked_state_1,8
voter,29,50,tracked_state_1,8
voter,29,51,tracked_state_1,8
voter,29,52,tracked_state_1,8
voter,29,53,tracked_state_1,8
voter,29,54,tracked_state_1,8
voter,29,55,tracked_state_1,8
voter,29,56,tracked_state_1,8
voter,29,57,tracked_state_1,8
voter,29,58,tracked_state_1,8
voter,29,59,tracked_state_1,8
voter,29,60,tracked_state_1,8
voter,29,61,tracked_state_1,8
voter,29,62,tracked_state_1,9
voter,29,63,tracked_state_1,9
voter,29,64,tracked_state_1,9
voter,29,65,tracked_state_1,9
voter,29,66,tracked_state_1,9
voter,29,67,tracked_state_1,9
voter,29,68,tracked_state_1,9
voter,29,69,tracked_state_1,9
voter,29,70,tracked_state_1,9
voter,29,71,tracked_state_1,9
voter,29,72,tracked_state_1,9
voter,29,73,tracked_state_1,9
voter,29,74,tracked_state_1,9
voter,29,75,tracked_state_1,9
voter,29,76,tracked_state_1,9
voter,29,77,tracked_state_1,9
voter,29,78,tracked_state_1,9
voter,29,79,tracked_state_1,9
voter,29,80,tracked_state_1,9
voter,29,81,tracked_state_1,9
voter,29,82,tracked_state_1,9
voter,29,83,tracked_state_1,9
voter,29,84,tracked_state_1,9
voter,29,85,tracked_state_1,8
voter,29,86,tracked_state_1,8
voter,29,87,tracked_state_1,8
voter,29,88,tracked_state_1,8
voter,29,89,tracked_state_1,8
voter,29,90,tracked_state_1,8
voter,29,91,tracked_state_1,8
voter,29,92,tracked_state_1,8
voter,29,93,tracked_state_1,7
voter,29,94,tracked_state_1,7
voter,29,95,tracked_state_1,7
voter,29,96,tracked_state_1,7
voter,29,97,tracked_state_1,7
voter,29,98,tracked_state_1,7
voter,29,99,tracked_state_1,7
voter,29,100,tracked_state_1,6
voter,30,0,tracked_state_1,10
voter,30,1,tracked_state_1,10
voter,30,2,tracked_state_1,10
voter,30,3,tracked_state_1,10
voter,30,4,tracked_state_1,10
voter,30,5,tracked_state_1,10
voter,30,6,tracked_state_1,10
voter,30,7,tracked_state_1,10
voter,30,8,tracked_state_1,10
voter,30,9,tracked_state_1,10
voter,30,10,tracked_state_1,10
voter,30,11,tracked_state_1,10
voter,30,12,tracked_state_1,10
voter,30,13,tracked_state_1,10
voter,30,14,tracked_state_1,9
voter,30,15,tracked_state_1,9
voter,30,16,tracked_state_1,9
voter,30,17,tracked_state_1,9
voter,30,18,tracked_state_1,9
voter,30,19,tracked_state_1,9
voter,30,20,tracked_state_1,9
voter,30,21,tracked_state_1,9
voter,30,22,tracked_state_1,9
voter,30,23,tracked_state_1,9
voter,30,24,tracked_state_1,9
voter,30,25,tracked_state_1,9
voter,30,26,tracked_state_1,8
voter,30,27,tracked_state_1,8
voter,30,28,tracked_state_1,8
voter,30,29,tracked_state_1,8
voter,30,30,tracked_state_1,8
voter,30,31,tracked_state_1,8
voter,30,32,tracked_state_1,8
voter,30,33,tracked_state_1,8
voter,30,34,tracked_state_1,8
voter,30,35,tracked_state_1,7
voter,30,36,tracked_state_1,7
voter,30,37,tracked_state_1,7
voter,30,38,tracked_state_1,7
voter,30,39,tracked_state_1,7
voter,30,40,tracked_state_1,6
voter,30,41,tracked_state_1,6
voter,30,42,tracked_state_1,6
voter,30,43,tracked_state_1,6
voter,30,44,tracked_state_1,6
voter,30,45,tracked_state_1,6
voter,30,46,tracked_state_1,6
voter,30,47,tracked_state_1,6
voter,30,48,tracked_state_1,6
voter,30,49,tracked_state_1,5
voter,30,50,tracked_state_1,5
voter,30,51,tracked_state_1,5
voter,30,52,tracked_state_1,5
voter,30,53,tracked_state_1,5
voter,30,54,tracked_state_1,5
voter,30,55,tracked_state_1,4
voter,30,56,tracked_state_1,4
voter,30,57,tracked_state_1,4
voter,30,58,tracked_state_1,4
voter,30,59,tracked_state_1,4
voter,30,60,tracked_state_1,4
voter,30,61,tracked_state_1,4
voter,30,62,tracked_state_1,4
voter,30,63,tracked_state_1,3
voter,30,64,tracked_state_1,3
voter,30,65,tracked_state_1,3
voter,30,66,tracked_state_1,3
voter,30,67,tracked_state_1,3
voter,30,68,tracked_state_1,3
voter,30,69,tracked_state_1,3
voter,30,70,tracked_state_1,3
voter,30,71,tracked_state_1,3
voter,30,72,tracked_state_1,3
voter,30,73,tracked_state_1,3
voter,30,74,tracked_state_1,3
voter,30,75,tracked_state_1,3
voter,30,76,tracked_state_1,3
voter,30,77,tracked_state_1,3
voter,30,78,tracked_state_1,3
voter,30,79,tracked_state_1,3
voter,30,80,tracked_state_1,3
voter,30,81,tracked_state_1,3
voter,30,82,tracked_state_1,3
voter,30,83,tracked_state_1,3
voter,30,84,tracked_state_1,3
voter,30,85,tracked_state_1,3
voter,30,86,tracked_state_1,3
voter,30,87,tracked_state_1,3
voter,30,88,tracked_state_1,3
voter,30,89,tracked_state_1,3
voter,30,90,tracked_state_1,3
voter,30,91,tracked_state_1,4
voter,30,92,tracked_state_1,4
voter,30,93,tracked_state_1,4
voter,30,94,tracked_state_1,4
voter,30,95,tracked_state_1,4
voter,30,96,tracked_state_1,4
voter,30,97,tracked_state_1,3
voter,30,98,tracked_state_1,3
voter,30,99,tracked_state_1,3
voter,30,100,tracked_state_1,3
voter,31,0,tracked_state_1,10
voter,31,1,tracked_state_1,11
voter,31,2,tracked_state_1,11
voter,31,3,tracked_state_1,11
voter,31,4,tracked_state_1,11
voter,31,5,tracked_state_1,11
voter,31,6,tracked_state_1,11
voter,31,7,tracked_state_1,11
voter,31,8,tracked_state_1,11
voter,31,9,tracked_state_1,11
voter,31,10,tracked_state_1,11
voter,31,11,tracked_state_1,11
voter,31,12,tracked_state_1,10
voter,31,13,tracked_state_1,10
voter,31,14,tracked_state_1,10
voter,31,15,tracked_state_1,10
voter,31,16,tracked_state_1,10
voter,31,17,tracked_state_1,10
voter,31,18,tracked_state_1,9
voter,31,19,tracked_state_1,9
voter,31,20,tracked_state_1,9
voter,31,21,tracked_state_1,9
voter,31,22,tracked_state_1,9
voter,31,23,tracked_state_1,9
voter,31,24,tracked_state_1,9
voter,31,25,tracked_state_1,9
voter,31,26,tracked_state_1,9
voter,31,27,tracked_state_1,9
voter,31,28,tracked_state_1,9
voter,31,29,tracked_state_1,9
voter,31,30,tracked_state_1,9
voter,31,31,tracked_state_1,9
voter,31,32,tracked_state_1,9
voter,31,33,tracked_state_1,9
voter,31,34,tracked_state_1,9
voter,31,35,tracked_state_1,9
voter,31,36,tracked_state_1,9
voter,31,37,tracked_state_1,9
voter,31,38,tracked_state_1,9
voter,31,39,tracked_state_1,10
voter,31,40,tracked_state_1,10
voter,31,41,tracked_state_1,10
voter,31,42,tracked_state_1,10
voter,31,43,tracked_state_1,10
voter,31,44,tracked_state_1,10
voter,31,45,tracked_state_1,10
voter,31,46,tracked_state_1,10
voter,31,47,tracked_state_1,10
voter,31,48,tracked_state_1,10
voter,31,49,tracked_state_1,10
voter,31,50,tracked_state_1,10
voter,31,51,tracked_state_1,10
voter,31,52,tracked_state_1,10
voter,31,53,tracked_state_1,10
voter,31,54,tracked_state_1,10
voter,31,55,tracked_state_1,10
voter,31,56,tracked_state_1,10
voter,31,57,tracked_state_1,10
voter,31,58,tracked_state_1,10
voter,31,59,tracked_state_1,10
voter,31,60,tracked_state_1,10
voter,31,61,tracked_state_1,10
voter,31,62,tracked_state_1,10
voter,31,63,tracked_state_1,10
voter,31,64,tracked_state_1,10
voter,31,65,tracked_state_1,10
voter,31,66,tracked_state_1,10
voter,31,67,tracked_state_1,10
voter,31,68,tracked_state_1,10
voter,31,69,tracked_state_1,10
voter,31,70,tracked_state_1,10
voter,31,71,tracked_state_1,10
voter,31,72,tracked_state_1,10
voter,31,73,tracked_state_1,10
voter,31,74,tracked_state_1,10
voter,31,75,tracked_state_1,10
voter,31,76,tracked_state_1,10
voter,31,77,tracked_state_1,10
voter,31,78,tracked_state_1,10
voter,31,79,tracked_state_1,10
voter,31,80,tracked_state_1,10
voter,31,81,tracked_state_1,10
voter,31,82,tracked_state_1,10
voter,31,83,tracked_state_1,10
voter,31,84,tracked_state_1,10
voter,31,85,tracked_state_1,10
voter,31,86,tracked_state_1,10
voter,31,87,tracked_state_1,10
voter,31,88,tracked_state_1,10
voter,31,89,tracked_state_1,10
voter,31,90,tracked_state_1,10
voter,31,91,tracked_state_1,10
voter,31,92,tracked_state_1,10
voter,31,93,tracked_state_1,10
voter,31,94,tracked_state_1,9
voter,31,95,tracked_state_1,9
voter,31,96,tracked_state_1,9
voter,31,97,tracked_state_1,9
voter,31,98,tracked_state_1,9
voter,31,99,tracked_state_1,9
voter,31,100,tracked_state_1,9
voter,32,0,tracked_state_1,10
voter,32,1,tracked_state_1,10
voter,32,2,tracked_state_1,10
voter,32,3,tracked_state_1,10
voter,32,4,tracked_state_1,9
voter,32,5,tracked_state_1,9
voter,32,6,tracked_state_1,9
voter,32,7,tracked_state_1,9
voter,32,8,tracked_state_1,9
voter,32,9,tracked_state_1,8
voter,32,10,tracked_state_1,8
voter,32,11,tracked_state_1,8
voter,32,12,tracked_state_1,8
voter,32,13,tracked_state_1,8
voter,32,14,tracked_state_1,8
voter,32,15,tracked_state_1,8
voter,32,16,tracked_state_1,8
voter,32,17,tracked_state_1,8
voter,32,18,tracked_state_1,8
voter,32,19,tracked_state_1,8
voter,32,20,tracked_state_1,8
voter,32,21,tracked_state_1,8
voter,32,22,tracked_state_1,8
voter,32,23,tracked_state_1,8
voter,32,24,tracked_state_1,8
voter,32,25,tracked_state_1,8
voter,32,26,tracked_state_1,8
voter,32,27,tracked_state_1,8
voter,32,28,tracked_state_1,8
voter,32,29,tracked_state_1,8
voter,32,30,tracked_state_1,8
voter,32,31,tracked_state_1,8
